[02-Jul-2015 01:17:12]  <Rig> That's kind of what I was thinking. :P
[02-Jul-2015 01:17:35]  <Rig> I was thinking more like "Isn't wanting to bring a murderer to justice motivation enough?"
[02-Jul-2015 01:18:08]  <Rig> Any objections to that?
[02-Jul-2015 01:18:52]  <Calica> makes sense to me
[02-Jul-2015 01:18:53]  <Icon> I'm cool.
[02-Jul-2015 01:19:03]  <BGTB2005> sounds good
[02-Jul-2015 01:19:35]  <Rig> Hikari speaks up suddenly in Kazuki's defense, "Isn't justice enough of a motivation for you?"
[02-Jul-2015 01:19:43]  <Rig> @dice add 1d6
[02-Jul-2015 01:19:43]  <Omnipresence> 14Rig: Rolled 1 = 1. Bank now has 1 1 1 2 2 4 7 = 18.
[02-Jul-2015 01:19:46]  <IllFlower> JUSTICE
[02-Jul-2015 01:19:47]  <Rig> kay
[02-Jul-2015 01:19:53]  <IllFlower> Nice going, Hikari.
[02-Jul-2015 01:19:55]  <BGTB2005> lol
[02-Jul-2015 01:20:10]  <Rig> Justice doesn't sway Miyama.
[02-Jul-2015 01:20:12]  <Calica> lol
[02-Jul-2015 01:20:24]  <Calica> "Just ice?  Ice is a terrible motivation!"
[02-Jul-2015 01:20:27]  <IllFlower> "I EAT JUSTICE FOR BREAKFAST"
[02-Jul-2015 01:20:33]  <Calica> (tl note: actually an even worse pun in Japanese)
[02-Jul-2015 01:20:47]  <Rig> @dice use 4 2 2 1 1
[02-Jul-2015 01:20:47]  <Omnipresence> 14Rig: Used 1 1 2 2 4 = 10. Bank now has 1 7 = 8.
[02-Jul-2015 01:20:51]  <BGTB2005> ...maybe one of the others should have said something about the judge being targeted?
[02-Jul-2015 01:21:05]  <IllFlower> Jesus, that had to have really bruised Kazuki's pride.
[02-Jul-2015 01:21:20]  <Icon> Nice going, Hikari. <~ ;_;
[02-Jul-2015 01:21:25]  <Rig> I think that's a reasonable expectation.
[02-Jul-2015 01:21:38]  <Rig> He had someone stand up for him and kinda lie about his motivations.
[02-Jul-2015 01:21:40]  <IllFlower> Should've used the handcuffs instead.
[02-Jul-2015 01:21:46]  <BGTB2005> pffff
[02-Jul-2015 01:21:54]  <BGTB2005> maybe she'll get to
[02-Jul-2015 01:22:08]  <IllFlower> Ew, he's, like, three times as old as she is.
[02-Jul-2015 01:22:21]  <Icon> ... 50something?
[02-Jul-2015 01:22:21]  <Rig> 5d4 fallout, I think.
[02-Jul-2015 01:22:32]  <Icon> Right, it is full of old geezers.
[02-Jul-2015 01:22:36]  <BGTB2005> even more reason to lock him up
[02-Jul-2015 01:22:45]  <Calica> Rig: yeah, 5d4
[02-Jul-2015 01:22:54]  <IllFlower> Sena would be 23 now. He's her dad.
[02-Jul-2015 01:22:59]  <IllFlower> Math.
[02-Jul-2015 01:23:15]  <IllFlower> Rig: Yes. Your turn to raise, by the way.
[02-Jul-2015 01:24:57]  <Rig> "You seem fairly certain you know who this judge is," Kazuki says flatly. "But you're right. We should just present this evidence to the Prophets. I'm sure they won't notice a pattern in your family. And they certainly won't hold a bias toward your target." Kazuki stands up from the table.
[02-Jul-2015 01:25:53]  <Rig> So, I think this is pretty much Kazuki's last resort. He can't really get a confession from him without punching the snot out of him, so he's gonna go for baiting Miyama.
[02-Jul-2015 01:25:57]  <IllFlower> I have the best evil smile going right now, you don't even know.
[02-Jul-2015 01:26:08]  <Calica> uh oh
[02-Jul-2015 01:26:24]  <Rig> But what trait can I pull in for this?
[02-Jul-2015 01:26:49]  <IllFlower> Sounds like battle-picking. Not gonna punch.
[02-Jul-2015 01:27:03]  <Rig> Yeah, that's what I was going for, but it's also a bluff/lie.
[02-Jul-2015 01:27:18]  <Rig> Bluff more than outright lie, though.
[02-Jul-2015 01:27:19]  <IllFlower> Well, last resort...
[02-Jul-2015 01:27:29]  <Rig> I could call them both in, I guess.
[02-Jul-2015 01:27:37]  <Rig> @dice add 1d8
[02-Jul-2015 01:27:37]  <Omnipresence> 14Rig: Rolled 1 = 1. Bank now has 1 1 7 = 9.
[02-Jul-2015 01:27:41]  <IllFlower> Double whammy!
[02-Jul-2015 01:27:42]  <Rig> But it won't ever matter.
[02-Jul-2015 01:27:53]  <Rig> @dice roll 1d6
[02-Jul-2015 01:27:53]  <Omnipresence> 14Rig: Rolled 6 = 6.
[02-Jul-2015 01:27:59]  <IllFlower> "add"
[02-Jul-2015 01:27:59]  <Rig> Hahaha, well, whatever.
[02-Jul-2015 01:28:00]  <Icon> Ouch.
[02-Jul-2015 01:28:01]  <Rig> I know.
[02-Jul-2015 01:28:07]  <Rig> @dice add 6
[02-Jul-2015 01:28:07]  <Omnipresence> 14Rig: Rolled 6 = 6. Bank now has 1 1 6 7 = 15.
[02-Jul-2015 01:28:12]  <Rig> @dice use 6 7
[02-Jul-2015 01:28:12]  <Omnipresence> 14Rig: Used 6 7 = 13. Bank now has 1 1 = 2.
[02-Jul-2015 01:28:19]  <IllFlower> @dice
[02-Jul-2015 01:28:19]  <Omnipresence> 14IllFlower: Bank has 1 3 3 3 5 6 = 21.
[02-Jul-2015 01:28:38]  <Rig> Pretty much have to give or escalate if you raise.
[02-Jul-2015 01:29:42]  <IllFlower> Miyama flinches. "If you have evidence, you haven't done a very good job of presenting it," he says, in a manner that suggests that he's not entirely convinced by his own words.
[02-Jul-2015 01:29:47]  <IllFlower> @dice use 3 3 3 5
[02-Jul-2015 01:29:47]  <Omnipresence> 14IllFlower: Used 3 3 3 5 = 14. Bank now has 1 6 = 7.
[02-Jul-2015 01:29:57]  <IllFlower> 4d4 fallout.
[02-Jul-2015 01:32:57]  <Rig> I'd like to see what you're raising with before I decide if Kazuki would give or escalate.
[02-Jul-2015 01:33:04]  <IllFlower> He recovers soon enough. "In any case, anything that incriminates me would almost certainly tar you as well. I think we're both aware of why."
[02-Jul-2015 01:34:06]  <Rig> I don't think it's in Kazuki's character to throw a punch at that, despite the sting.
[02-Jul-2015 01:34:25]  <IllFlower> @dice use 1 6
[02-Jul-2015 01:34:25]  <Omnipresence> 14IllFlower: Used 1 6 = 7. Bank now has no rolls.
[02-Jul-2015 01:35:10]  <BGTB2005> Maybe Ayako could say something?
[02-Jul-2015 01:35:16]  <Rig> "I guess we'll see," Kazuki says. He makes his way to the door, hoping the girls will follow him and not start a fight.
[02-Jul-2015 01:35:21]  <Rig> That's a give.
[02-Jul-2015 01:35:31]  <Rig> @dice roll 5d4
[02-Jul-2015 01:35:31]  <Omnipresence> 14Rig: Rolled 1 2 2 3 3 = 11.
[02-Jul-2015 01:35:42]  <IllFlower> @dice roll 4d4
[02-Jul-2015 01:35:42]  <Omnipresence> 14IllFlower: Rolled 1 2 3 4 = 10.
[02-Jul-2015 01:35:54]  <Calica> should Ayako go witchy mode :p
[02-Jul-2015 01:36:11]  <Rig> Short term and exp for Kazuki.
[02-Jul-2015 01:36:31]  <IllFlower> Miyama remains seated. "Seems I hit a nerve. Well, I trust you'll find your answer soon enough."
[02-Jul-2015 01:37:23]  *** AttObl is now known as AttObl|2Heart
[02-Jul-2015 01:38:09]  <Calica> Ayako stares at Kazuki as he begins to make his way to the door.
[02-Jul-2015 01:38:57]  <IllFlower> I sense a follow-up conflict happening...
[02-Jul-2015 01:39:59]  <Icon> Shwe goes witchy mode on him instead
[02-Jul-2015 01:40:00]  <BGTB2005> Rin watches Kazuki leave, then glares at Miyama
[02-Jul-2015 01:41:52]  <Calica> I kind of want a conflict, but I'm, ahem, conflicted as to whether Ayako should go all out or not?
[02-Jul-2015 01:42:18]  <Rig> I mean, if you feel motivated to have a conflict then there is probably one.
[02-Jul-2015 01:42:39]  <Icon> What do you have in mind?
[02-Jul-2015 01:42:50]  <BGTB2005> conflict sounds like the girls' style but I'm not sure what the sateks would be
[02-Jul-2015 01:42:56]  <BGTB2005> *stakes
[02-Jul-2015 01:43:04]  <Calica> BGTB2005: yeah, I'm not sure about stakes either
[02-Jul-2015 01:43:08]  <Calica> almost said steaks there, lol
[02-Jul-2015 01:43:33]  <BGTB2005> steak sounds good...
[02-Jul-2015 01:44:29]  <Rig> I used the exp fallout to roll Kazuki's relationship with his mom up to a d6.
[02-Jul-2015 01:45:00]  <IllFlower> Calica: Well, you could go primal witchiness.
[02-Jul-2015 01:45:19]  <Icon> Oooooh.
[02-Jul-2015 01:45:46]  <Calica> IllFlower: Hmm....
[02-Jul-2015 01:48:07]  <Rig> What would be Ayako's motivation?
[02-Jul-2015 01:48:19]  <Rig> Just revenge or belief that he's the culprit?
[02-Jul-2015 01:49:06]  <BGTB2005> maybe we could try and get Naoki to surrender, claim we're temporarily detaining him to protect him from possible retaliation from anyone that would target him for whatever reason??
[02-Jul-2015 01:49:11]  <IllFlower> The latter would make more sense, but I dunno if she buys it.
[02-Jul-2015 01:49:33]  <BGTB2005> Rin believes he's guilty, but she doesn't exactly have much proof
[02-Jul-2015 01:50:18]  <Calica> Maybe Ayako should follow Kazuki and let Rin and Hikari battle Naoki, thus leaving the witchiness as a weird thing that barely came up :p
[02-Jul-2015 01:50:19]  <Icon> Hikari's not convinced of his being out of the clear, for certain.
[02-Jul-2015 01:50:47]  <IllFlower> I think it would make more sense for the one who's actually got witchbrain to do the unreasonable things.
[02-Jul-2015 01:51:00]  <BGTB2005> i for one would like to see more witchiness out of ayako :V
[02-Jul-2015 01:52:01]  <Rig> I wouldn't say no to witchiness. It'd be an interesting thing that we haven't seen a lot of.
[02-Jul-2015 01:52:47]  <Icon> At the very least it forces them to react which is fun
[02-Jul-2015 01:52:51]  <Icon> And also dangerous.
[02-Jul-2015 01:53:05]  <BGTB2005> rin lives for danger
[02-Jul-2015 01:53:07]  <BGTB2005> :V
[02-Jul-2015 01:53:12]  <BGTB2005> (and dies because of it)
[02-Jul-2015 01:54:42]  <IllFlower> https://www.youtube.com/watch?v=ZHrV51GOPkE
[02-Jul-2015 01:54:42]  <Omnipresence> 14URL: [www.youtube.com] Mystikal featuring Nivea - Danger (Been So Long) ft. Nivea - YouTube
[02-Jul-2015 01:55:18]  <IllFlower> Calica?
[02-Jul-2015 01:55:51]  <Calica> Sorry, I'm still not sure how to make it make sense
[02-Jul-2015 01:57:00]  <BGTB2005> have the witch jump to conclusions and bring Ayako along for the ride?
[02-Jul-2015 01:57:22]  <IllFlower> Well, if it's primal, it might just be "I don't believe you SO FUCK YOU I'M BRINGING THE PAIN"
[02-Jul-2015 01:58:58]  <Calica> Although nobody notices it (least of all Ayako), a bizarre white smoke has begun to form around Ayako's hands.
[02-Jul-2015 01:59:38]  <IllFlower> THEY ELECTED A NEW POPE
[02-Jul-2015 01:59:43]  <BGTB2005> pffff
[02-Jul-2015 01:59:52]  <Rig> Hahaha
[02-Jul-2015 02:00:14]  <Calica> IllFlower: I think what you're supposed to say is "Habemus papam"
[02-Jul-2015 02:00:32]  <Rig> Bless you.
[02-Jul-2015 02:00:51]  <Buttercupistiny> i will throw holy water at all of you
[02-Jul-2015 02:00:55]  <IllFlower> (Ayako leaps on the table, screaming with fury. "DOOON'T FUUUUUUCK WITH MEEEEE")
[02-Jul-2015 02:02:32]  <IllFlower> Are we magicking? I love it when we magic.
[02-Jul-2015 02:02:47]  <Rig> Mostly because it means people die.
[02-Jul-2015 02:02:54]  <BGTB2005> so what're we magicking for?
[02-Jul-2015 02:02:56]  <IllFlower> I NEVER SAID THAT
[02-Jul-2015 02:03:21]  <Rig> It was heavily implied.
[02-Jul-2015 02:03:39]  <Calica> Ayako then runs toward Naoki and begins to swing an arm...
[02-Jul-2015 02:03:48]  <BGTB2005> magicking is fun; it leads to delicious despair
[02-Jul-2015 02:05:25]  <Calica> do any of the other girls want to stop her?
[02-Jul-2015 02:05:31]  <Calica> (or Kazuki >_>)
[02-Jul-2015 02:05:42]  <IllFlower> That's conflict!
[02-Jul-2015 02:06:01]  <Icon> Hikari would, absolutely.
[02-Jul-2015 02:06:03]  <Rig> Kazuki is dramatically leaving and hoping you aren't punching the guy.
[02-Jul-2015 02:06:33]  <BGTB2005> stakes are stopping Ayako from beating up Naoki (at least until we confirm he's the culprit)?
[02-Jul-2015 02:07:17]  <Rig> So, is this a Hikari/Ayako conflict?
[02-Jul-2015 02:07:33]  <BGTB2005> Rin will take part, though she probably shouldn't
[02-Jul-2015 02:08:25]  <IllFlower> Wait, doesn't Naoki get a say in not getting punched?
[02-Jul-2015 02:08:49]  <BGTB2005> if he's fast enough to react :V
[02-Jul-2015 02:09:15]  <Icon> lol.
[02-Jul-2015 02:09:25]  <IllFlower> I'm still not sure what the stakes are. Is witchy Ayako trying to beat a confession out of him?
[02-Jul-2015 02:09:38]  <Calica> IllFlower: Something like that, yes.  I don't think witchy Ayako fully understands herself.
[02-Jul-2015 02:09:50]  <IllFlower> Yeah, but we have to.
[02-Jul-2015 02:09:53]  <BGTB2005> i dont think anyone understands witchy ayako
[02-Jul-2015 02:10:16]  <IllFlower> We're the players, we must understand that which our characters don't sometimes.
[02-Jul-2015 02:10:44]  <IllFlower> I'm trying to think of effective stakes for Naoki that aren't just "don't get maimed."
[02-Jul-2015 02:10:49]  <Rig> I dunno if it'd be so much of "beat a confession out of him" as much as "make him pay"
[02-Jul-2015 02:11:08]  <Icon> Ayako is slowly becoming more Rin-like in firearm pole-vaulting, for sure
[02-Jul-2015 02:11:16]  <Calica> IllFlower: That's part of why I was trying to get the other conservators involved
[02-Jul-2015 02:11:32]  <Calica> Icon: yeah this was probably going to be Ayako's last arc even if it weren't going to be the game's
[02-Jul-2015 02:11:36]  <IllFlower> Well, if you anger him enough, he'll want to send a message by delicately mincing Ayako.
[02-Jul-2015 02:12:14]  <IllFlower> Yeah, fuck it, let's go with that. Roll your dice.
[02-Jul-2015 02:12:31]  <Icon> I can only assume we're doing this live.
[02-Jul-2015 02:12:33]  <Rig> Should Kazuki be rolled up in this?
[02-Jul-2015 02:12:45]  <IllFlower> Are we punchin'?
[02-Jul-2015 02:12:50]  <IllFlower> Rig: Is he punchin'?
[02-Jul-2015 02:13:02]  <Rig> It's kind of hard to not notice witchy magic shit.
[02-Jul-2015 02:13:08]  <Rig> He'd want to stop Ayako.
[02-Jul-2015 02:13:28]  <IllFlower> Even if it means he gets pwned?
[02-Jul-2015 02:13:51]  <Rig> He'd probably not be that invested.
[02-Jul-2015 02:13:52]  <Calica> IllFlower: Ac+Wl I assume?
[02-Jul-2015 02:14:12]  <BGTB2005> we magicking?
[02-Jul-2015 02:14:29]  <Rig> Kazuki is staying out.
[02-Jul-2015 02:14:29]  <IllFlower> Calica: Starting at magic?
[02-Jul-2015 02:14:43]  <IllFlower> From the description it sounded like hand-to-hand but if you want magic you get magic.
[02-Jul-2015 02:15:18]  <Calica> IllFlower: Hmm, yeah, then we're punching.  (I'm a bit rusty)
[02-Jul-2015 02:15:30]  <Calica> which is...bd+wl?
[02-Jul-2015 02:15:35]  <IllFlower> I mean, if you want magical punching that's fine with me.
[02-Jul-2015 02:15:40]  <IllFlower> Yeah.
[02-Jul-2015 02:15:57]  <IllFlower> And if you're witchbraining might as well roll the demonic influence.
[02-Jul-2015 02:15:59]  <Calica> I mean, her hands are currently covered in witchy smoke, so
[02-Jul-2015 02:16:13]  <Calica> demonic influence is 5d10 right?
[02-Jul-2015 02:16:37]  <IllFlower> Yeah.
[02-Jul-2015 02:17:38]  <Calica> @dice new 3d6 5d6 5d10
[02-Jul-2015 02:17:38]  <Omnipresence> 14Calica: Rolled 1 1 2 2 2 3 3 3 4 4 6 8 9 = 48. Bank now has 1 1 2 2 2 3 3 3 4 4 6 8 9 = 48.
[02-Jul-2015 02:17:55]  <IllFlower> @dice new 13d6
[02-Jul-2015 02:17:55]  <Omnipresence> 14IllFlower: Rolled 1 1 1 2 2 2 2 3 4 5 5 5 6 = 39. Bank now has 1 1 1 2 2 2 2 3 4 5 5 5 6 = 39.
[02-Jul-2015 02:18:17]  <IllFlower> Hm, so, I have an unsurprising surprise for after you raise.
[02-Jul-2015 02:18:38]  <BGTB2005> Should i roll too?
[02-Jul-2015 02:19:00]  <IllFlower> Anyone who's participating should roll.
[02-Jul-2015 02:19:03]  <Icon> @dice new 4d6 5d6
[02-Jul-2015 02:19:03]  <Omnipresence> 14Icon: Rolled 2 3 3 5 5 5 5 6 6 = 40. Bank now has 2 3 3 5 5 5 5 6 6 = 40.
[02-Jul-2015 02:19:24]  <BGTB2005> @dice new 9d6
[02-Jul-2015 02:19:24]  <Omnipresence> 14BGTB2005: Rolled 1 2 2 3 4 4 4 5 6 = 31. Bank now has 1 2 2 3 4 4 4 5 6 = 31.
[02-Jul-2015 02:20:03]  <Rig> @dice roll god damn, we were leaving dramatically!
[02-Jul-2015 02:20:03]  <Omnipresence> 14Rig: Invalid die group specification god.
[02-Jul-2015 02:20:10]  <BGTB2005> I assume Ayako is Rin's sorta opponent and that a Prophet is at stake?
[02-Jul-2015 02:20:15]  <Rig> A good error, Omnipresence 
[02-Jul-2015 02:21:11]  *** AttObl|2Heart <~AttObl@2602:306:ccc6:8ea0:d9de:7bfe:3d67:b64a> has quit IRC (Quit: ChatZilla 0.9.91.1 [Firefox 38.0.5/20150525141253])
[02-Jul-2015 02:22:03]  <Calica> As Ayako's arm begins to land the punch, the smoke clears from her right hand, to reveal Ayako's fist, glowing as it aims for the prophet.
[02-Jul-2015 02:22:11]  <Calica> @dice use 4 8
[02-Jul-2015 02:22:11]  <Omnipresence> 14Calica: Used 4 8 = 12. Bank now has 1 1 2 2 2 3 3 3 4 6 9 = 36.
[02-Jul-2015 02:22:16]  <IllFlower> Suddenly, Dragon Ball.
[02-Jul-2015 02:22:58]  <Calica> well Ayako has light powers, why wouldn't her fists glow when she's mad with magical power
[02-Jul-2015 02:23:07]  <Icon> Bling bling
[02-Jul-2015 02:23:47]  <IllFlower> Miyama's upper body slides backward, his image dissolving into plumes of black smoke.
[02-Jul-2015 02:24:25]  <BGTB2005> okay what
[02-Jul-2015 02:24:29]  <Rig> Kazuki realizes that the girls didn't follow him at all and turns around in time to see Ayako try to put her fist through Miyama's face.
[02-Jul-2015 02:24:33]  <IllFlower> So, uh, yeah, he's a sorcerer, guys.
[02-Jul-2015 02:24:40]  <Icon> Knew it.
[02-Jul-2015 02:24:44]  <Icon> ;p
[02-Jul-2015 02:24:51]  <Icon> :p*
[02-Jul-2015 02:24:55]  <IllFlower> Witch meets witch. This is gonna be fun.
[02-Jul-2015 02:25:03]  <Icon> Which witch?
[02-Jul-2015 02:25:05]  <BGTB2005> we kinda had that suspicion since leaving Murata, no?
[02-Jul-2015 02:25:19]  <IllFlower> Calica: Roll in the demonic relationship.
[02-Jul-2015 02:25:28]  <IllFlower> @dice add 4d8 5d10
[02-Jul-2015 02:25:28]  <Omnipresence> 14IllFlower: Rolled 1 2 2 4 4 4 4 8 8 = 37. Bank now has 1 1 1 1 2 2 2 2 2 2 3 4 4 4 4 4 5 5 5 6 8 8 = 76.
[02-Jul-2015 02:25:29]  <Calica> @dice add 2d6
[02-Jul-2015 02:25:29]  <Omnipresence> 14Calica: Rolled 4 5 = 9. Bank now has 1 1 2 2 2 3 3 3 4 4 5 6 9 = 45.
[02-Jul-2015 02:26:13]  <Icon> This is going to go wonderfully.
[02-Jul-2015 02:26:19]  * BGTB2005 prepares popcorn
[02-Jul-2015 02:26:27]  <IllFlower> So, needless to say, his witchy disapparation gets him out of the way.
[02-Jul-2015 02:26:30]  <IllFlower> @dice use 8 4
[02-Jul-2015 02:26:30]  <Omnipresence> 14IllFlower: Used 4 8 = 12. Bank now has 1 1 1 1 2 2 2 2 2 2 3 4 4 4 4 5 5 5 6 8 = 64.
[02-Jul-2015 02:27:51]  <IllFlower> Dark tendrils sprout from the floor where Miyama sat, quickly extending up the walls and enclosing the entire room in a charcoal-colored wall. With Kazuki outside.
[02-Jul-2015 02:28:33]  <IllFlower> Miyama appears again just in time to throw an elbow into Ayako's back.
[02-Jul-2015 02:28:37]  <IllFlower> @dice use 6 5
[02-Jul-2015 02:28:37]  <Omnipresence> 14IllFlower: Used 5 6 = 11. Bank now has 1 1 1 1 2 2 2 2 2 2 3 4 4 4 4 5 5 8 = 53.
[02-Jul-2015 02:29:54]  <Icon> (I forget, what are the stat boosts for sorcerers exactly? >_>;)
[02-Jul-2015 02:29:59]  <BGTB2005> @dice
[02-Jul-2015 02:29:59]  <Omnipresence> 14BGTB2005: Bank has 1 2 2 3 4 4 4 5 6 = 31.
[02-Jul-2015 02:30:01]  <Calica> you get the demonic influence
[02-Jul-2015 02:30:22]  <IllFlower> Plus the demonic relationship in this case, since my opponent is a demon.
[02-Jul-2015 02:30:30]  <IllFlower> And I'm a demon! Everyone's a demon!
[02-Jul-2015 02:30:36]  <IllFlower> /oprah
[02-Jul-2015 02:30:43]  <Icon> . . . .
[02-Jul-2015 02:31:04]  <IllFlower> oprah_bees.gif
[02-Jul-2015 02:31:10]  <Rig> Kazuki is desperately trying to get through the outside. Futilely, of course.
[02-Jul-2015 02:31:16]  <Icon> (I see, so it kinda depends. Been awhile and I'm rusty on the exacts.)
[02-Jul-2015 02:31:49]  <Rig> Well, it'll be a nice change for my character not to die.
[02-Jul-2015 02:31:51]  <BGTB2005> ...rin might have the free dice for one depending on how forming relationships with demons works
[02-Jul-2015 02:32:08]  <IllFlower> It's just like any other relationship, but you'd have to justify it.
[02-Jul-2015 02:32:17]  <IllFlower> No, "love at first sight" is not an option.
[02-Jul-2015 02:32:24]  <Calica> Ayako spins around and jumps back, just in time to avoid Miyama's elbow.
[02-Jul-2015 02:32:28]  <Calica> @dice use 6 5
[02-Jul-2015 02:32:28]  <Omnipresence> 14Calica: Used 5 6 = 11. Bank now has 1 1 2 2 2 3 3 3 4 4 9 = 34.
[02-Jul-2015 02:32:45]  <IllFlower> All right, one of the attempted reason crew needs to raise.
[02-Jul-2015 02:32:58]  <Calica> not sure attempted reason is going to happen though now
[02-Jul-2015 02:33:32]  <Icon> Raise 11?
[02-Jul-2015 02:33:50]  <Rig> Raise whatever.
[02-Jul-2015 02:33:56]  <Rig> Raises are what you put up.
[02-Jul-2015 02:34:05]  <Icon> Doy
[02-Jul-2015 02:34:27]  <Icon> Uh, hrm.
[02-Jul-2015 02:34:36]  <Rig> @dice show Icon
[02-Jul-2015 02:34:36]  <Omnipresence> 14Rig: Bank has 2 3 3 5 5 5 5 6 6 = 40.
[02-Jul-2015 02:34:45]  <Rig> IllFlower has so many dice.
[02-Jul-2015 02:35:19]  <IllFlower> I don't think we've had this kind of crazy dice imbalance since the first or second arc.
[02-Jul-2015 02:35:48]  <Rig> Kazuki wouldn't be much help here anyway. Though it would give him a reason to actually use his costume for the first time.
[02-Jul-2015 02:35:52]  <Icon> I'm considering what to do, hence the slowness of my response. Like, Hikari obviously wants to pull Ayako back from the brink if at all possible, so her immediate response would be to stop her... but she's also getting attacked by this dude.
[02-Jul-2015 02:36:06]  <BGTB2005> Rin runs towards Ayako and Naoki, putting herself between the two
[02-Jul-2015 02:36:09]  <Calica> well the room just got cut off
[02-Jul-2015 02:36:28]  <Rig> I think the appropriate response would be to start blowing up everything.
[02-Jul-2015 02:37:07]  <Icon> I kind of want Hikari to try subduing Ayako, but haha yeah Rin can definitely take this guy on.
[02-Jul-2015 02:37:09]  <IllFlower> Try to restrain her. It's simple enough.
[02-Jul-2015 02:37:20]  <Icon> Mmmm. Moment, pls.
[02-Jul-2015 02:37:31]  <BGTB2005> it's what Hikari's been wanting to do for a while, isn't it?
[02-Jul-2015 02:37:39]  <Icon> Pfft.
[02-Jul-2015 02:38:05]  <BGTB2005> also not sure what dice I should add to my pool before raising
[02-Jul-2015 02:38:27]  <IllFlower> Helping people without violence.
[02-Jul-2015 02:38:40]  <IllFlower> Also the relationship with Ayako.
[02-Jul-2015 02:39:00]  <IllFlower> Icon: You need to roll your relationship with Ayako too. 3d8.
[02-Jul-2015 02:39:10]  <Icon> @dice add 3d8
[02-Jul-2015 02:39:10]  <Omnipresence> 14Icon: Rolled 1 7 8 = 16. Bank now has 1 2 3 3 5 5 5 5 6 6 7 8 = 56.
[02-Jul-2015 02:39:15]  <BGTB2005> @dice add 2d6 >! Relationship with Ayako
[02-Jul-2015 02:39:15]  <Omnipresence> 14: Rolled 5 6 = 11. Bank now has 1 2 2 3 4 4 4 5 5 6 6 = 42.
[02-Jul-2015 02:39:30]  <BGTB2005> woohoo
[02-Jul-2015 02:39:35]  <IllFlower> Icon: Plus this seems pretty clearly "my allies are me responsibility." But raise first.
[02-Jul-2015 02:39:36]  * BGTB2005 looks at Icon's roll
[02-Jul-2015 02:40:03]  <BGTB2005> paruparuparuparu
[02-Jul-2015 02:40:54]  <Icon> Hikari shouts Ayako's name in vain, before tackling her into the wall. "Ayako, listen to me, please you have to stop!" She shouts, even if they're clearly past the point of words.
[02-Jul-2015 02:41:00]  <Icon> @dice use 5 6
[02-Jul-2015 02:41:00]  <Omnipresence> 14Icon: Used 5 6 = 11. Bank now has 1 2 3 3 5 5 5 6 7 8 = 45.
[02-Jul-2015 02:41:16]  <Calica> @dice show
[02-Jul-2015 02:41:16]  <Omnipresence> 14Calica: Bank has 1 1 2 2 2 3 3 3 4 4 9 = 34.
[02-Jul-2015 02:41:45]  <Icon> IllFlower: Yeah, so can I roll that now?
[02-Jul-2015 02:42:02]  <IllFlower> Oh, I meant after you describe the raise, btu before you put up dice.
[02-Jul-2015 02:42:04]  <BGTB2005> since they're past the point of words I'm not sure if that high a raise is exactly justified?
[02-Jul-2015 02:42:14]  <IllFlower> BGTB2005: tackle
[02-Jul-2015 02:42:40]  <Icon> IllFlower: Oop. :V
[02-Jul-2015 02:42:47]  <Calica> BGTB2005: actually Vince Baker has said that it's okay to use words in a later thing, you should just be able to justify them as words that will be heard, metaphorically, over the gunfire
[02-Jul-2015 02:43:31]  <BGTB2005> ah
[02-Jul-2015 02:43:46]  <Calica> It's moot in this case, though, since Hikari's attempting to tackle Ayako
[02-Jul-2015 02:44:00]  <IllFlower> Icon: Are you adding in the new dice?
[02-Jul-2015 02:44:11]  <Icon> @dice add 2d6
[02-Jul-2015 02:44:11]  <Omnipresence> 14Icon: Rolled 2 5 = 7. Bank now has 1 2 2 3 3 5 5 5 5 6 7 8 = 52.
[02-Jul-2015 02:44:30]  <IllFlower> Gonna guess you're holding on to the 5 6 raise then.
[02-Jul-2015 02:44:31]  * BGTB2005 rereads Icon's raise
[02-Jul-2015 02:44:33]  <IllFlower> Calica?
[02-Jul-2015 02:44:46]  <BGTB2005> Calica: yeah I kinda missed that part
[02-Jul-2015 02:44:47]  <Icon> IllFlower: Yeah, that bad?
[02-Jul-2015 02:44:58]  <IllFlower> Icon: 'Sfine.
[02-Jul-2015 02:45:26]  <Icon> Okay. And yeah, when I can actually RP or know what to say, I was just thinking "do you expect her not to talk anyway?"
[02-Jul-2015 02:45:37]  <Calica> talky fights are a-ok in my book anyways
[02-Jul-2015 02:45:44]  <Calica> like, talking while fighting
[02-Jul-2015 02:45:49]  <Icon> Same.
[02-Jul-2015 02:45:59]  <IllFlower> That's basically what magical girl fights are anyway.
[02-Jul-2015 02:46:03]  <Icon> <3
[02-Jul-2015 02:46:28]  <IllFlower> "CAN'T YOU SEE THE POWER OF MY LOVE" *explosion* "NO I MUST MONOLOGUE"
[02-Jul-2015 02:46:44]  <IllFlower> Meanwhile, Kazuki plays a game on his phone.
[02-Jul-2015 02:46:44]  <BGTB2005> @dice
[02-Jul-2015 02:46:44]  <Omnipresence> 14BGTB2005: Bank has 1 2 2 3 4 4 4 5 5 6 6 = 42.
[02-Jul-2015 02:47:16]  <IllFlower> *tap* *tap* *tap* "ohmygod it's a *kitty*"
[02-Jul-2015 02:47:23]  <BGTB2005> pffffff
[02-Jul-2015 02:49:15]  <IllFlower> Calica: Need a see from you.
[02-Jul-2015 02:49:58]  <Calica> Ayako gets knocked off balance and disoriented by Hikari's blow.
